"","hr_rfs_E6","lower_ci_E6","upper_ci_E6","pval_E6","hr_rfs_random6","lower_ci_random6","upper_ci_random6","pval_random6"
"1",90.2326048473716,24.1703101864187,336.856371091044,2.09675996064332e-11,1.41895219982982,0.632326303550497,3.18415560778756,0.396151092525559
"2",2.97271715342728,1.19099348933934,7.41989553543467,0.0195698977439136,1.00731684955669,0.457875735491243,2.21607557848024,0.985541220805744
"3",0.568512228793997,0.206561228269828,1.56469903377085,0.27427511678118,2.22307898201214,0.707283365722257,6.98741183488378,0.171545916292999
"4",11.3596401379002,2.5523444448643,50.557997500002,0.00142272886331203,7.4446676613823,1.67287869758649,33.1303618537266,0.00840219593702857
"5",451534559.19081,0,Inf,0.997782539724386,94021802.6020957,0,Inf,0.997403850668773
"6",3.86605154629079,0.505564544775089,29.563692139896,0.192638679611792,19.6962693221075,2.58019989017585,150.353864708735,0.00405340708196744
"7",2.70818979642053,0.913323493991247,8.03033319704194,0.0724185348324712,84210934.2755698,0,Inf,0.997179437659306
"8",9.7060590921312,3.53305333054323,26.6646365865804,1.04407031754833e-05,2.68304644780318,1.03824645854997,6.93355434231209,0.0416052885714513
"9",6.75237702412837,2.73143476497868,16.6925441751608,3.5347145317294e-05,1.20588373630702,0.43373581087036,3.35262975536141,0.719711407018586
"10",26492132.8540772,0,Inf,0.99773991823995,289258287.85754,0,Inf,0.997925977544278
"11",4.92429888141965,1.76787095960687,13.7163401784388,0.00228766230427613,5.00533694517037,1.89185882699407,13.2427417824269,0.0011773703550428
"12",8.09163769803327,2.63520360241904,24.8461259601077,0.000259410267247162,9.84174065711535,1.3036167826539,74.300868515002,0.0266205872350438
"13",1.07754049778624e-07,0,Inf,0.996880223430056,4.52936614928773,1.07217037498406,19.1342329474628,0.0399029454306224
"14",2.86892659993922,1.12128529914551,7.34045103606652,0.0278928550418327,1.62234791203597,0.697497145206193,3.77351042334289,0.261227738854208
"15",23.1122336886422,6.18558185660764,86.3581403433833,3.02003751253133e-06,266577783.276876,0,Inf,0.998135866106962
"16",15.5927742966187,5.10964588710876,47.5834560040068,1.39688804673023e-06,2.94014262461514,0.987714595176891,8.75196002498135,0.0526533539279155
"17",11.4620902286166,2.64180174022595,49.7310265219645,0.00112456049748807,3.41410023850271,1.13150788515291,10.3013691654204,0.029314144212026
"18",317974783.627454,0,Inf,0.997340084409159,4.53295927344112,1.91924348501526,10.7061558031093,0.000567489934324189
"19",9.29869019738218,2.86205355511714,30.211048717903,0.000208058188501705,12.8331163176262,1.6837099254752,97.8130923444214,0.0137882192603182
"20",9.63263563038527,2.67638592261603,34.6690170515741,0.000527104651285816,26674904.518013,0,Inf,0.997134606331318
"21",0.311742066895728,0.100499673213202,0.966999326119744,0.0435845064863945,14.6963422330751,1.9333649077201,111.713248838453,0.00940410892045802
"22",6.77117516855628,2.00074643355007,22.9158540005094,0.00210575578812406,1.83431790110594,0.53885609910459,6.24419426245486,0.331710251040626
"23",1.38000633820705,0.18052000787681,10.5496200442847,0.7562841147096,26374872.2371395,0,Inf,0.997459431145297
"24",3.20710318280156,0.740295715869827,13.8937867728313,0.119243476211415,0.951116756806621,0.342475613253957,2.64142335999713,0.92338647175908
"25",14.524237750321,3.31922052614753,63.5551270444492,0.00038089895090872,294612555.151765,0,Inf,0.997758331750324
